transformId,fieldId
T2171,F4808
T2363,F12601
T1519,F5191
T1160,F2572
T2396,F1865
T94,F3862
T487,F3588
T196,F3893
T1230,F5979
T1175,F1328
T2516,F3766
T928,F2230
T1035,F6700
T3019,F4467
T295,F8126
T2639,F2648
T126,F53
T2727,F9577
T1193,F3127
T2003,F683
T1625,F2709
T2922,F6045
T2364,F3211
T2872,F3942
T3001,F7470
T2065,F2703
T443,F4864
T1919,F613
T3002,F6753
T3028,F1749
T775,F1419
T1667,F11756
T16,F4890
T1260,F8882
T1910,F988
T2719,F85
T1991,F45
T3281,F11123
T3348,F11739
T2752,F5031
T2761,F7199
T375,F4635
T3447,F4189
T1261,F7194
T2272,F1784
T1494,F8088
T2178,F10293
T2565,F9735
T3120,F769
T2132,F14
T2240,F3999
T262,F14505
T2495,F6684
T867,F7055
T750,F1766
T2194,F4728
T2754,F4841
T197,F980
T2179,F11427
T2297,F6443
T3290,F15242
T3417,F3951
T2105,F7227
T2948,F9698
T2803,F2964
T926,F352
T21,F5781
T2898,F968
T319,F1577
T889,F5096
T2319,F2922
T873,F2927
T2337,F16370
T2322,F5753
T2946,F3797
T1136,F3264
T271,F117
T2314,F1936
T2261,F7118
T2586,F16
T1100,F93
T1714,F6171
T1751,F2008
T3333,F1760
T3034,F5156
T3169,F3108
T1145,F3189
T2201,F9181
T2586,F5566
T356,F551
T658,F4194
T1424,F1853
T2792,F7118
T3189,F54
T1067,F8566
T1765,F8993
T589,F3247
T2176,F544
T1684,F586
T3325,F8804
T996,F14287
T1680,F2879
T3348,F6651
T3277,F11493
T1767,F3065
T3328,F3663
T1346,F11864
T936,F2980
T617,F1087
T3469,F2831
T630,F10757
T1841,F4867
T1662,F1888
T1612,F2778
T768,F1944
T1654,F10758
T2172,F3379
T2684,F8172
T450,F4025
T2428,F2525
T617,F10466
T324,F2175
T546,F11807
T918,F6873
T3141,F576
T2721,F10891
T3091,F1464
T492,F5198
T2290,F2150
T1257,F1131
T2804,F8926
T1132,F5407
T3350,F11029
T3135,F4288
T3491,F1584
T3153,F4802
T3321,F1388
T598,F892
T16,F3408
T3208,F13049
T1867,F2380
T3320,F9665
T43,F6696
T2546,F631
T3118,F8548
T1943,F7855
T1982,F12412
T1362,F5500
T844,F2161
T307,F585
T835,F450
T1003,F1888
T1155,F1020
T59,F7395
T855,F10509
T3338,F4369
T456,F5799
T1009,F14101
T629,F1606
T3172,F4685
T2012,F7278
T1512,F7438
T2000,F4275
T1443,F3429
T3130,F9008
T2298,F9557
T529,F1250
T906,F6591
T3475,F4815
T356,F5676
T2566,F10716
T3499,F5071
T1771,F461
T1106,F3072
T1682,F5737
T195,F330
T893,F6738
T1257,F3954
T2041,F15796
T2475,F10763
T1592,F1494
T2639,F2977
T3080,F9112
T1013,F1407
T2458,F1481
T402,F703
T3373,F1459
T3476,F5112
T69,F2287
T1194,F5828
T1858,F8842
T2796,F13259
T3187,F11072
T2368,F4293
T3066,F3526
T1023,F1169
T1712,F9911
T1067,F6019
T2339,F8010
T2908,F4853
T1643,F8613
T2653,F6306
T961,F546
T3496,F12398
T2229,F9040
T425,F4161
T829,F1874
T1507,F8034
T1686,F3125
T2669,F1413
T2756,F4700
T3023,F13176
T1990,F187
T905,F14497
T1323,F2280
T3246,F12099
T2695,F5924
T1804,F1433
T1071,F4358
T1731,F5260
T365,F1588
T2002,F5883
T321,F13477
T1947,F4018
T3022,F9189
T2443,F6502
T1195,F1533
T2020,F1814
T1418,F156
T1060,F3006
T3140,F6417
T3103,F11220
T862,F11493
T2739,F455
T101,F1133
T1433,F4301
T222,F2795
T840,F2664
T1397,F2199
T1803,F1573
T174,F11882
T2056,F7928
T2858,F5755
T851,F10713
T1,F314
T39,F591
T216,F4386
T1223,F10109
T1554,F1558
T707,F11224
T2883,F5449
T3207,F281
T2953,F4114
T2623,F1149
T683,F286
T31,F1282
T202,F1158
T656,F12733
T1242,F10032
T23,F9299
T3252,F3043
T1751,F2373
T1214,F16649
T2554,F4029
T3208,F3848
T2691,F3885
T3271,F4392
T1111,F14099
T1014,F1558
T27,F10321
T659,F11201
T3007,F3065
T1955,F6576
T1164,F3355
T1744,F5893
T707,F1062
T3267,F953
T3439,F12653
T3461,F6840
T438,F3497
T481,F3909
T2813,F6696
T2845,F812
T365,F5738
T376,F4600
T933,F14447
T2280,F233
T3284,F6597
T1600,F3369
T2330,F5676
T2701,F2933
T635,F6110
T1233,F3854
T1720,F502
T1015,F8357
T3412,F11182
T502,F904
T3288,F10622
T1302,F1501
T2319,F4448
T3490,F6392
T231,F1595
T1283,F4912
T3224,F3853
T1262,F897
T2219,F3495
T965,F955
T461,F7800
T2689,F2367
T188,F5622
T818,F5115
T1661,F1791
T3237,F9580
T3020,F8057
T2970,F1806
T2059,F12462
T3005,F5833
T2339,F9142
T2693,F11637
T1229,F14733
T1756,F3762
T627,F3612
T1982,F7481
T1342,F246
T1666,F8362
T34,F1773
T1727,F1323
T1607,F8054
T2871,F2438
T1320,F6606
T3181,F1500
T3255,F15180
T102,F1967
T1491,F4280
T3355,F442
T883,F2106
T496,F9089
T936,F3824
T263,F1144
T2031,F1377
T3345,F11404
T2943,F1963
T1446,F555
T433,F4202
T2574,F2611
T866,F5517
T1374,F2612
T2262,F11693
T2298,F6693
T852,F3687
T291,F16818
T3186,F4026
T1560,F1571
T120,F2663
T714,F14934
T1226,F4415
T2661,F6069
T3027,F247
T2696,F327
T1732,F9049
T3123,F4124
T1378,F11965
T1979,F4916
T1134,F2821
T1772,F4928
T1868,F9353
T2706,F12087
T1515,F10966
T1427,F3106
T1303,F14955
T3227,F1767
T1354,F2868
T2832,F4613
T2720,F8482
T46,F13653
T2452,F9513
T1658,F4860
T3398,F403
T2263,F9050
T2896,F988
T127,F1447
T3049,F2936
T2458,F2364
T2789,F2105
T2522,F14082
T1572,F4168
T279,F4559
T2020,F4115
T3147,F203
T1696,F8242
T264,F456
T1177,F7308
T2223,F5685
T175,F11256
T1119,F4421
T1762,F2032
T45,F3545
T1132,F2680
T2380,F1789
T2153,F8106
T80,F2899
T2087,F8017
T1248,F5476
T2140,F1703
T1011,F432
T676,F3310
T2748,F7601
T666,F7995
T2576,F2032
T2998,F7412
T2992,F5150
T2319,F1731
T3217,F4859
T1295,F2049
T2134,F5334
T996,F12960
T574,F788
T2466,F3155
T1201,F7512
T1833,F14017
T1509,F4875
T1665,F10583
T1905,F7220
T603,F16611
T2493,F2693
T2589,F11271
T2734,F12048
T2550,F9045
T916,F3427
T3339,F2745
T2825,F16124
T2354,F7273
T1380,F3718
T3117,F3752
T1004,F12015
T1340,F7647
T2635,F1840
T666,F12166
T1176,F1965
T1340,F630
T1666,F1196
T2377,F3042
T152,F8848
T1652,F1058
T2267,F6446
T173,F401
T445,F5902
T3410,F6431
T549,F6633
T242,F10274
T1394,F261
T218,F6892
T2267,F9335
T1020,F2171
T1826,F1245
T1700,F10045
T1029,F5618
T1486,F9624
T2609,F1525
T3018,F5232
T862,F3083
T2208,F1654
T1095,F939
T350,F2444
T2653,F3669
T3163,F3910
T2391,F1446
T1920,F1903
T101,F940
T372,F6888
T505,F1021
T1035,F9729
T3056,F2399
T622,F150
T305,F7374
T2969,F1442
T1234,F13747
T3426,F8549
T2744,F1510
T1061,F3285
T2449,F4511
T2549,F2546
T1635,F12177
T2811,F3031
T2869,F2475
T1904,F3944
T2628,F7838
T2724,F7410
T1808,F2708
T313,F3176
T161,F346
T1169,F2194
T2411,F6328
T1471,F2642
T425,F13361
T316,F11577
T2403,F5961
T1254,F2944
T678,F486
T2292,F5632
T291,F1545
T1030,F1063
T1503,F7363
T3343,F4632
T46,F13327
T3006,F13023
T712,F2109
T1463,F4546
T3092,F1417
T2143,F4260
T2690,F6746
T3370,F9705
T2558,F1463
T1148,F16958
T1552,F327
T2472,F3402
T1028,F4399
T1822,F11105
T2059,F3477
T1862,F10568
T1922,F7734
T3291,F7169
T1213,F2930
T1464,F1978
T1157,F7742
T1659,F2749
T274,F2973
T618,F254
T150,F10916
T779,F2050
T1971,F316
T183,F9032
T201,F1391
T1584,F3175
T2142,F1146
T899,F919
T2928,F2570
T3433,F6205
T2722,F2613
T3151,F15955
T1139,F11799
T1015,F13486
T2105,F6965
T3338,F4427
T1232,F2181
T2737,F10502
T477,F1115
T592,F1967
T3267,F8303
T936,F2075
T3495,F4838
T3260,F5502
T1772,F2364
T2250,F12004
T281,F7510
T329,F3317
T67,F4947
T1606,F3193
T2879,F6864
T2676,F376
T370,F4255
T1535,F6839
T643,F278
T2532,F2921
T2235,F6899
T2501,F4854
T1826,F4385
T512,F3863
T1910,F238
T2278,F1571
T3466,F848
T2185,F12678
T3215,F4787
T1793,F5975
T463,F3369
T946,F7757
T399,F3160
T626,F5280
T2970,F10636
T821,F9527
T1176,F1201
T3398,F1534
T1065,F5314
T2875,F139
T818,F5492
T961,F2513
T1267,F10596
T3033,F5127
T1415,F6492
T1928,F553
T2540,F7470
T2802,F7952
T2875,F747
T2892,F362
T2158,F162
T2124,F5012
T2643,F4050
T319,F11307
T1403,F2353
T2746,F5637
T272,F6938
T2480,F4617
T2263,F1808
T2903,F1243
T62,F2731
T392,F2145
T207,F11045
T1745,F2043
T2948,F3527
T1303,F3008
T3427,F3116
T2895,F6855
T1473,F8675
T2163,F6959
T391,F1267
T2886,F2832
T2574,F6624
T1099,F5649
T286,F3141
T3267,F1152
T2545,F1256
T1057,F4889
T2258,F2633
T1063,F10494
T2950,F11466
T113,F3850
T719,F10602
T1790,F10485
T1574,F8008
T1052,F3094
T2764,F3504
T1869,F10183
T869,F1513
T168,F3133
T1902,F12466
T2712,F6294
T694,F3375
T541,F3135
T1541,F4037
T301,F10753
T3276,F5246
T1195,F7237
T1263,F4507
T1347,F4927
T1433,F9700
T2637,F1983
T2669,F7086
T1904,F496
T3436,F3740
T261,F17111
T680,F11727
T308,F12809
T2279,F3727
T545,F5388
T883,F2831
T3098,F2098
T1445,F406
T1321,F7015
T2714,F9961
T3391,F2871
T305,F8982
T223,F961
T2518,F1992
T2682,F6274
T265,F8166
T593,F4468
T2772,F9565
T382,F4538
T2070,F12292
T1532,F2763
T2525,F6807
T763,F4907
T3286,F5718
T913,F3830
T3000,F10681
T3068,F1699
T804,F1337
T2077,F446
T2692,F2018
T210,F3140
T2479,F2321
T2953,F2282
T3177,F443
T3133,F5894
T1918,F4852
T1037,F4014
T3372,F10804
T874,F3083
T2050,F4054
T2290,F11589
T3313,F757
T45,F3291
T2232,F5192
T850,F10514
T1263,F6674
T2040,F723
T2235,F14425
T2242,F2254
T1077,F14223
T2227,F8530
T507,F4376
T1204,F654
T1668,F13056
T1721,F7306
T2602,F431
T3361,F5266
T1225,F3119
T1107,F5628
T3431,F3057
T7,F3234
T313,F1302
T209,F4472
T2758,F6653
T3483,F16588
T3475,F2152
T1007,F5662
T1536,F1246
T2155,F7584
T2445,F13506
T785,F2898
T3019,F7571
T3254,F1047
T2873,F9447
T3363,F368
T1813,F585
T641,F12162
T675,F1365
T2805,F347
T95,F2869
T451,F8448
T727,F1751
T3252,F6251
T800,F5687
T2733,F4725
T1427,F9986
T2486,F2646
T21,F1542
T1541,F12807
T261,F4144
T1666,F13173
T3349,F13478
T1867,F16729
T496,F14039
T2886,F1148
T2039,F4931
T756,F4271
T36,F11173
T2710,F12954
T1685,F1140
T1767,F668
T863,F6379
T2352,F1176
T835,F1404
T2049,F1056
T2395,F2159
T1579,F11910
T1392,F1267
T930,F2786
T2668,F7747
T1201,F4742
T528,F2853
T1806,F123
T2440,F1694
T2059,F5584
T3096,F1414
T2460,F8480
T320,F2686
T1863,F2234
T1625,F889
T2421,F1305
T2593,F2522
T2989,F1483
T1554,F1746
T2811,F731
T1258,F8729
T298,F224
T954,F6821
T1828,F3935
T1449,F2155
T2893,F6503
T1272,F4454
T2918,F7259
T1381,F12544
T1845,F298
T3458,F3650
T586,F4604
T806,F744
T847,F1348
T2288,F4483
T2433,F2231
T3119,F1705
T2649,F13257
T2190,F1349
T3271,F8510
T1974,F10277
T442,F953
T2693,F5385
T867,F4556
T2386,F11361
T3341,F3970
T2374,F2622
T758,F5005
T1403,F9508
T1602,F4584
T3124,F3588
T47,F728
T351,F1518
T3168,F1173
T2630,F5911
T630,F10143
T3087,F1880
T1884,F1819
T2668,F14091
T2555,F371
T2312,F4990
T3099,F4888
T2384,F897
T3266,F7138
T3004,F350
T923,F44
T4,F1465
T3462,F3231
T2447,F10832
T3273,F13121
T3182,F6685
T2145,F796
T337,F6060
T317,F5857
T1391,F1857
T316,F12920
T1150,F4520
T1427,F7436
T1231,F11373
T1625,F6928
T978,F3513
T550,F693
T269,F1794
T2471,F4397
T2595,F866
T388,F556
T2878,F1324
T939,F1318
T252,F4042
T3244,F4357
T3246,F17771
T1106,F6253
T2797,F1586
T2299,F895
T693,F3273
T582,F5888
T2993,F5554
T940,F7640
T2726,F313
T2402,F3060
T1813,F4323
T1354,F2074
T2125,F8845
T2936,F7449
T120,F5233
T1334,F10137
T3412,F5561
T1260,F3831
T2669,F7862
T480,F12049
T2369,F4433
T2076,F10377
T4,F790
T1736,F2203
T2439,F5428
T1075,F1602
T3256,F9083
T2647,F9028
T85,F2244
T1554,F3105
T1533,F2617
T1738,F2421
T3440,F10938
T1513,F1111
T2677,F8420
T2206,F3073
T779,F959
T3123,F12620
T2670,F4300
T217,F5900
T1188,F2202
T2831,F10928
T200,F692
T1422,F1688
T1795,F7777
T267,F3307
T2780,F14348
T851,F10877
T3089,F1886
T3388,F168
T597,F2509
T336,F5860
T2494,F7025
T1808,F6591
T3412,F2325
T2143,F284
T2310,F1703
T2738,F8026
T3251,F5374
T584,F14148
T1999,F3393
T1835,F6131
T260,F4439
T1486,F874
T3056,F4764
T3353,F8189
T1212,F1833
T3168,F10641
T701,F6436
T2935,F1563
T1596,F6151
T2772,F2440
T3274,F177
T2168,F4116
T3223,F2582
T634,F3673
T3254,F593
T1306,F381
T1752,F17125
T2849,F5042
T2037,F799
T758,F60
T1521,F11921
T1294,F9832
T2002,F9859
T3182,F4155
T2165,F568
T2338,F1757
T642,F7105
T2385,F5662
T2748,F744
T779,F3519
T437,F8363
T10,F4832
T1000,F526
T2926,F2442
T1757,F10713
T2717,F2599
T3467,F1293
T2484,F5683
T3354,F8525
T1191,F10618
T2895,F1156
T1492,F6000
T1249,F7489
T3372,F12926
T798,F10629
T446,F8768
T2027,F11473
T1340,F7520
T1353,F3102
T1404,F5663
T911,F2272
T2776,F8569
T627,F2995
T1432,F4917
T2081,F9378
T3390,F322
T2061,F12478
T2008,F6589
T473,F5617
T3263,F5576
T1779,F17473
T2185,F2879
T3221,F1164
T787,F2362
T800,F8039
T794,F4057
T1628,F7978
T3069,F4869
T3206,F2237
T520,F4395
T1560,F2211
T1270,F764
T2851,F13773
T1902,F14941
T2155,F10972
T452,F2346
T1209,F2085
T344,F14176
T1857,F4701
T3416,F4805
T1983,F2681
T3194,F7010
T1141,F6003
T1394,F5393
T2298,F6004
T2067,F13474
T65,F9036
T1080,F663
T1543,F292
T445,F2716
T2232,F2987
T3017,F5337
T3392,F2695
T1269,F12921
T2458,F3086
T1713,F6387
T3493,F5238
T2862,F4648
T306,F9794
T1916,F8148
T1526,F225
T977,F9399
T1378,F10098
T3149,F1502
T1605,F5255
T716,F849
T2242,F5423
T2284,F3207
T2983,F3588
T1574,F4868
T1405,F2416
T3250,F3430
T3488,F9251
T304,F2425
T2259,F2980
T2336,F9002
T678,F313
T1878,F4685
T3192,F9382
T1267,F8748
T2117,F140
T1665,F5101
T2251,F207
T27,F6241
T485,F4155
T2654,F16274
T2047,F1862
T2648,F8475
T998,F967
T3294,F5250
T957,F1779
T1781,F6294
T2353,F103
T3237,F9338
T2050,F787
T1480,F7337
T2195,F442
T2752,F3646
T271,F228
T3193,F6156
T1817,F1238
T171,F1283
T2814,F3085
T1099,F6936
T2030,F2310
T2102,F5458
T909,F3938
T2752,F6227
T1901,F8515
T1009,F10461
T1436,F1587
T1232,F10189
T1242,F11444
T867,F443
T644,F8593
T3004,F2492
T18,F5532
T24,F2883
T742,F9412
T397,F7711
T3206,F3237
T1172,F10984
T2354,F11407
T3126,F13763
T2809,F939
T1433,F11087
T521,F4630
T2060,F3698
T180,F1107
T2700,F2272
T921,F1103
T504,F1330
T1380,F691
T2904,F1512
T1862,F7999
T1124,F9634
T3165,F7568
T552,F353
T1503,F1969
T122,F9758
T777,F2046
T2846,F2052
T2422,F2337
T496,F3151
T940,F51
T2785,F1759
T189,F4436
T1153,F1365
T1026,F14758
T953,F5644
T920,F6826
T2488,F5126
T1092,F7994
T2046,F7418
T2220,F10035
T364,F1465
T3236,F10856
T3128,F720
T875,F2993
T2594,F5943
T3491,F15
T2190,F4844
T2403,F210
T3480,F380
T1561,F3104
T2395,F716
T2055,F2330
T310,F8459
T1021,F7546
T1275,F15617
T1615,F12389
T1976,F1163
T904,F3556
T2010,F766
T2405,F11464
T2586,F3310
T1694,F8397
T971,F2655
T244,F3531
T2990,F5951
T430,F543
T2051,F3472
T844,F6262
T756,F1117
T2987,F10387
T586,F3528
T200,F11062
T1749,F95
T638,F3711
T1087,F12143
T2749,F2847
T2902,F6508
T416,F7411
T2195,F2449
T910,F1421
T1734,F9861
T1829,F3501
T105,F4450
T1550,F3120
T575,F1206
T3161,F8157
T1475,F14669
T2502,F3953
T3036,F1860
T1649,F11690
T3023,F8653
T859,F8593
T2094,F4837
T635,F3457
T1804,F7059
T1765,F4307
T793,F9374
T794,F12924
T2099,F3360
T2619,F6820
T1171,F8901
T2514,F10001
T562,F898
T1829,F3902
T218,F2741
T484,F1845
T3423,F849
T885,F1390
T2639,F2906
T1519,F386
T2573,F2671
T1325,F1377
T2354,F4947
T2137,F4040
T594,F5403
T857,F9739
T3241,F13466
T745,F2716
T1641,F10802
T142,F10013
T1439,F4256
T1580,F3753
T986,F7748
T3451,F6676
T262,F13653
T1026,F15702
T3466,F4230
T2983,F121
T3167,F9138
T2187,F4999
T2632,F12625
T755,F5577
T2763,F244
T2268,F2309
T3018,F1008
T784,F747
T1495,F1416
T1949,F189
T2346,F2508
T1376,F10974
T1782,F8946
T2064,F8394
T2187,F11837
T2228,F1550
T1313,F8766
T2151,F299
T2148,F5300
T725,F9402
T3000,F6588
T650,F3298
T2761,F2120
T84,F1449
T621,F1924
T3399,F4059
T26,F3844
T2521,F4277
T1642,F4324
T580,F361
T1739,F3674
T605,F9961
T1425,F872
T504,F3595
T2549,F464
T1022,F6304
T1770,F6053
T2090,F3144
T1061,F1353
T2908,F2260
T3208,F637
T2034,F4138
T2740,F11430
T1951,F5022
T3125,F13313
T2284,F2393
T2711,F9137
T3160,F11868
T2479,F6159
T1298,F1228
T2868,F10956
T3303,F4265
T46,F6045
T1595,F1088
T860,F284
T2844,F6900
T355,F464
T288,F4497
T537,F10060
T1707,F7407
T958,F13097
T1989,F3073
T384,F10107
T2916,F6188
T2755,F841
T2944,F10123
T649,F7353
T1403,F11536
T2401,F7058
T3194,F3161
T2144,F7966
T3360,F4272
T2866,F2343
T1553,F4930
T3142,F3005
T3431,F3732
T1091,F2132
T1219,F5525
T340,F12723
T617,F8658
T2622,F1751
T2511,F1730
T1931,F9722
T2143,F1293
T3161,F854
T1699,F2753
T1218,F1357
T1515,F4396
T2693,F2704
T2389,F770
T267,F3358
T2137,F1119
T427,F11250
T2771,F9118
T2284,F3046
T1150,F4805
T1796,F4247
T2481,F2659
T3253,F479
T3084,F1594
T1376,F5112
T2313,F189
T2591,F6494
T2087,F3445
T3032,F1588
T45,F3345
T2601,F10290
T642,F8035
T3212,F4862
T1500,F4485
T1467,F4074
T249,F4920
T426,F14635
T461,F8161
T2149,F2387
T2928,F6513
T493,F3781
T1556,F790
T437,F14623
T2077,F1365
T2153,F1533
T595,F4583
T99,F5662
T1899,F3119
T368,F10896
T2881,F2871
T2973,F5916
T2256,F918
T1946,F4771
T2996,F5150
T600,F6647
T2101,F4398
T2331,F7836
T1895,F3817
T999,F1524
T3084,F11388
T2780,F7214
T300,F6662
T925,F844
T378,F7802
T2561,F3760
T558,F5243
T2826,F2010
T2508,F3010
T827,F6580
T967,F2462
T216,F2001
T1176,F3276
T1150,F4850
T431,F6813
T495,F1630
T1821,F3555
T3111,F3724
T2054,F6205
T2647,F6648
T1396,F1436
T3174,F13296
T1951,F5637
T412,F1753
T2261,F10766
T881,F3340
T101,F290
T1376,F3126
T456,F6279
T2719,F2196
T1491,F3196
T3083,F1191
T2809,F4542
T1630,F7090
T733,F388
T1222,F2622
T2418,F7791
T1083,F7250
T2138,F1656
T761,F4474
T3431,F1675
T95,F1108
T2368,F506
T3247,F137
T3209,F13093
T456,F1282
T2044,F4905
T1185,F3577
T2309,F4131
T1774,F917
T1383,F515
T2732,F2997
T2242,F11297
T1486,F9517
T1084,F7760
T3117,F4813
T2099,F285
T412,F606
T2805,F3250
T1774,F1743
T3046,F7105
T2096,F250
T2416,F2370
T807,F9467
T1523,F10249
T1062,F2958
T982,F4684
T1243,F13422
T1531,F10514
T3258,F4430
T2954,F5896
T689,F6607
T3193,F3321
T1678,F5429
T1171,F10936
T1693,F4696
T1698,F12014
T2014,F5563
T2032,F10377
T3084,F9838
T3224,F1778
T388,F5136
T535,F14701
T580,F12280
T781,F4501
T1247,F2152
T746,F8784
T2726,F2127
T1041,F6991
T596,F469
T97,F6377
T373,F4439
T1729,F1112
T2070,F5703
T398,F6741
T1721,F9221
T199,F6720
T118,F6118
T261,F10142
T2801,F1669
T2660,F6375
T1302,F1882
T3388,F2431
T943,F1645
T568,F3005
T3436,F5090
T505,F1696
T2680,F3790
T905,F14909
T2832,F2427
T3450,F10205
T2649,F12185
T1950,F61
T1849,F14103
T2855,F4592
T234,F803
T2459,F1068
T2539,F10489
T1463,F2707
T2985,F10788
T1012,F5272
T921,F2083
T2970,F7729
T2541,F966
T1103,F3046
T1715,F9042
T2277,F1247
T2636,F914
T1633,F3198
T3434,F1549
T1657,F7323
T393,F7970
T2553,F15151
T371,F1863
T3150,F4715
T24,F3280
T2116,F2415
T1319,F2210
T1620,F15809
T1739,F9190
T30,F5099
T2948,F4059
T1610,F6453
T3446,F3510
T204,F9345
T1481,F1291
T3488,F3450
T417,F5196
T2872,F2895
T799,F205
T451,F13553
T1920,F1774
T2199,F5149
T1249,F482
T2234,F8230
T1794,F394
T1338,F3312
T848,F2175
T2352,F8678
T281,F1558
T1867,F9730
T2303,F11279
T233,F1336
T208,F6692
T3101,F5246
T893,F5170
T617,F4456
T2976,F12317
T2917,F2003
T2180,F14581
T2938,F3014
T490,F1918
T3223,F4324
T2268,F5741
T1300,F9958
T3156,F6974
T1122,F4230
T1039,F1351
T1977,F3602
T2076,F5536
T814,F2589
T3423,F7305
T493,F14516
T2652,F7238
T3344,F30
T1549,F12950
T3011,F834
T3354,F8381
T2019,F15572
T278,F2602
T1222,F149
T2442,F2663
T1294,F9236
T1436,F2331
T223,F12714
T878,F4491
T404,F7649
T1297,F10356
T2968,F5709
T1558,F2836
T2556,F546
T2512,F2030
T2133,F3178
T2129,F9766
T877,F868
T2070,F12672
T2500,F308
T3157,F6142
T2653,F5637
T2294,F3940
T3317,F7588
T2362,F2767
T3205,F1093
T1241,F7662
T163,F2291
T2776,F585
T1999,F562
T3266,F6227
T1158,F6901
T89,F2490
T686,F736
T2391,F1797
T2526,F80
T2414,F663
T3048,F1008
T1064,F3249
T2111,F1356
T2478,F8225
T801,F9623
T2670,F574
T2484,F2182
T576,F7969
T3427,F1193
T746,F10658
T89,F32
T1426,F6035
T1800,F2078
T231,F4434
T1761,F1103
T644,F2180
T1159,F12980
T2269,F2633
T2575,F4673
T615,F5232
T670,F1655
T1780,F325
T1986,F9330
T2467,F2652
T1723,F1645
T2280,F4903
T993,F4744
T857,F8746
T1912,F391
T2970,F6176
T3352,F15954
T2312,F6888
T2140,F10356
T1685,F3205
T1711,F4117
T2580,F9778
T2137,F1917
T2069,F274
T805,F4179
T2247,F2781
T1863,F3750
T924,F1086
T3093,F540
T124,F5165
T123,F3468
T3330,F4060
T1630,F1372
T2938,F3413
T1389,F6721
T496,F5672
T294,F1188
T1311,F1388
T2656,F1215
T2783,F363
T1247,F1363
T1263,F8338
T3158,F13626
T358,F4492
T2733,F5524
T2297,F11137
T2739,F4188
T3392,F524
T817,F8863
T2172,F3966
T2537,F3873
T2486,F2449
T453,F1488
T1280,F12096
T2864,F2508
T204,F2721
T2218,F3376
T138,F6773
T562,F4169
T336,F3211
T3072,F4114
T2817,F798
T1089,F10370
T1515,F1685
T3488,F5217
T2940,F2694
T570,F3300
T1740,F5613
T2669,F11001
T487,F568
T1014,F714
T310,F1825
T2919,F52
T679,F2193
T129,F1274
T3306,F2130
T673,F4140
T3141,F5107
T1377,F7590
T1915,F9473
T871,F8852
T1011,F3951
T737,F5920
T1629,F1748
T2480,F6970
T2656,F413
T1849,F7916
T744,F10897
T223,F964
T758,F2844
T915,F8381
T2331,F5010
T769,F5230
T2321,F4516
T2535,F3998
T1293,F16133
T2705,F2858
T3116,F1767
T2291,F7681
T340,F188
T1171,F1334
T3436,F310
T1156,F56
T2672,F2468
T104,F11031
T2572,F9467
T37,F6369
T1961,F11500
T3279,F7027
T2979,F3844
T197,F4744
T2880,F4121
T1287,F3342
T2759,F90
T2939,F6257
T3200,F1390
T83,F12312
T1412,F3483
T1452,F13316
T3062,F7728
T2819,F745
T3304,F12488
T2368,F1752
T2681,F2505
T2845,F13003
T3422,F1867
T932,F6884
T1949,F1220
T3430,F6030
T1051,F1780
T532,F5725
T2342,F1595
T3027,F13843
T386,F708
T1781,F4806
T2134,F10804
T385,F6529
T307,F2794
T2760,F5892
T0,F1726
T3044,F13624
T459,F3767
T3137,F2385
T1873,F12948
T2277,F8083
T987,F5762
T2691,F2427
T3327,F10907
T2889,F1934
T1131,F6712
T2219,F2290
T3301,F4216
T636,F3851
T3048,F7012
T954,F1550
T1563,F12758
T2006,F5814
T221,F3553
T1922,F963
T1421,F8936
T1546,F14340
T3166,F3207
T1150,F1782
T1972,F3404
T2351,F1065
T702,F10048
T2387,F4840
T1085,F8320
T2468,F5924
T1100,F6395
T1076,F1731
T3229,F5637
T2623,F540
T2939,F13236
T1223,F10246
T1316,F2956
T1231,F2906
T451,F1508
T937,F6196
T1272,F699
T91,F11044
T20,F3401
T3413,F2692
T587,F366
T854,F3282
T132,F476
T3478,F1798
T185,F4516
T1079,F10692
T1378,F2696
T1764,F1509
T691,F6799
T1474,F6115
T1513,F6363
T3260,F10204
T2203,F1946
T1920,F777
T350,F2352
T2399,F487
T3158,F8771
T262,F15050
T3165,F14274
T1404,F57
T1651,F13408
T2506,F5810
T2184,F8325
T582,F6601
T681,F2600
T291,F16899
T614,F14311
T630,F14520
T1022,F8030
T2865,F216
T196,F10598
T2534,F367
T2840,F938
T2052,F6307
T1675,F377
T1276,F1985
T2872,F3381
T810,F7690
T1134,F6327
T1288,F12697
T719,F1605
T2034,F431
T804,F3197
T3189,F4622
T3472,F1523
T243,F3027
T218,F11466
T1032,F2656
T1267,F4252
T2210,F1896
T1545,F5839
T3455,F3040
T474,F1264
T2708,F3657
T3159,F4861
T2866,F2104
T1603,F7858
T2105,F4848
T3251,F1635
T883,F4089
T1706,F280
T1031,F3999
T588,F3657
T1711,F644
T3137,F4441
T3429,F771
T582,F6360
T1807,F977
T2573,F3422
T2881,F11928
T1524,F9214
T2826,F151
T549,F6046
T1123,F1527
T1916,F4588
T2316,F3456
T543,F984
T2675,F52
T1505,F6279
T1354,F6023
T3073,F5333
T578,F675
T526,F5981
T1168,F2498
T238,F1468
T15,F10467
T3241,F15215
T3385,F1939
T222,F1743
T2113,F7732
T2472,F2259
T345,F3333
T865,F1578
T771,F1116
T2336,F12017
T1770,F4855
T962,F5042
